0	7942.069921927813
1	15626.311128730984
2	31232.46559056227
3	35847.58015932403
4	1421.1560324531797
5	662.6129683554196
6	19216.579766110168
7	349.31754151258144
8	6833.875518713493
9	12945.777149025402
10	25338.532982321463
11	28768.240336236493
12	1036.373645442024
13	537.3803993516372
14	15310.352724584223
15	298.6174225683868
16	6557.03346810814
17	11867.774195827084
18	23672.97126466994
19	25967.094565604373
20	999.1203667114522
21	460.31649500655936
22	14318.792349377234
23	270.9938845697598
24	6018.322031741187
25	11163.88662516403
26	23018.654908839868
27	24643.18405772161
28	936.6535664208576
29	454.2348451314816
30	13614.089300030679
31	271.5839594874941
32	6064.649925953255
33	11409.199346263322
34	23292.29450345648
35	24514.257771219283
36	942.2873043862268
37	452.2205110393049
38	14245.446783365824
39	268.17967120963056
40	6141.881506291618
41	12138.81969752039
42	25525.69563565321
43	26544.01618016694
44	893.6886739691207
45	512.5761338914044
46	16705.303689775563
47	307.0076810856682
48	8126.034859429246
49	16961.544621099347
50	34807.44216817075
51	35433.88480714483
52	1544.6405305725245
53	756.2864076610058
54	23379.093563528644
55	319.6624282247464
56	6586.612191805563
57	12977.508163665163
58	30228.882182111804
59	31934.479495222542
60	1144.613772680896
61	542.0616805599
62	17336.490373565543
63	291.38681250177854
64	5192.201715938846
65	9505.199217153444
66	23232.1368644471
67	23414.54724684136
68	692.8982078856212
69	383.5484666086962
70	12936.210317196399
71	224.24107435396965
72	4661.991730472577
73	7694.779221056851
74	20512.968208457154
75	19254.479477275505
76	594.3051836255892
77	275.9966260073675
78	11477.602140181883
79	181.59971811655092
80	3908.3826188934722
81	6334.998826777612
82	18876.983581847544
83	16682.561577407436
84	477.5518791826154
85	242.92791249936445
86	10343.642786164142
87	168.9115657561681
88	3783.0800991089295
89	6016.558129164292
90	18262.21325337877
91	15443.731441883028
92	437.27359288581795
93	218.0623681060666
94	10593.751183716282
95	154.24310443024527
96	3735.801149220726
97	6288.206627941372
98	19719.837738215156
99	16526.15283852016
100	352.28425328025463
101	260.2480130894058
102	12729.75304930642
103	184.0515591504029
104	5645.374939580214
105	10770.033753751755
106	28355.381014234383
107	24652.374675076782
108	977.3071387838867
109	490.9109356425214
110	19145.395968501023
111	190.11250821292307
112	4083.0007444585567
113	6570.795887399516
114	23274.261121114378
115	20590.25454109712
116	562.5199038631939
117	269.086940351276
118	12917.372308278113
119	157.79623393674447
120	2717.8040048512066
121	3014.6792789024603
122	15929.430394535553
123	11721.445131083248
124	107.66376045414881
125	108.62287337189093
126	8409.925356990128
127	89.23357692701522
128	2268.3325406616873
129	1254.4363893171358
130	13023.951570080544
131	7434.553134668815
132	17.730672303788765
133	4.837650754311937
134	6926.276745266086
135	47.8112211497501
136	1645.1792334172364
137	78.20052746275906
138	11366.996272872577
139	4961.1448217862235
140	-78.66102256889064
141	-18.812120487438904
142	5851.496776530084
143	38.93154134496754
144	1697.1143823469943
145	72.82714133021636
146	10896.308288402359
147	4044.378600306616
148	-87.25588491435587
149	-28.805339029432787
150	6245.234394795107
151	30.55718370988299
152	1869.858304336528
153	780.0594367874501
154	12658.91243030153
155	5665.575096671144
156	-129.89515982775606
157	33.3770474472978
